100,rhc,0.043881325389943285,time, 62,sa,0.031310218682140095,time, 8916,ga,0.10851761350493919,time,1061
110,rhc,0.035158503126668246,time, 1,sa,0.028561342776579058,time, 216,ga,0.09393199808503147,time,715
120,rhc,0.03458958426003438,time, 1,sa,0.027412903335649514,time, 116,ga,0.08697619842031863,time,822
130,rhc,0.028063850644817655,time, 1,sa,0.022123864463679956,time, 216,ga,0.08908159689742877,time,944
140,rhc,0.02683242037281936,time, 1,sa,0.019717223379129782,time, 216,ga,0.07630252920833579,time,988
150,rhc,0.022814254033981015,time, 1,sa,0.0173651998828162,time, 216,ga,0.07996568044597137,time,1265
160,rhc,0.021926507961741955,time, 1,sa,0.016558440776471686,time, 316,ga,0.08148043698618296,time,1202
170,rhc,0.022506668464845784,time, 1,sa,0.016819717682503683,time, 216,ga,0.06638618106762298,time,1206
180,rhc,0.019684716956559788,time, 1,sa,0.015520991411220528,time, 216,ga,0.07282243311569843,time,1348
190,rhc,0.017791361218596174,time, 1,sa,0.013726014245277503,time, 316,ga,0.06044114859963429,time,1488
100,rhc,0.04422868068787672,time, 1,sa,0.034682408628856375,time, 216,ga,0.09848817386327961,time,662
110,rhc,0.03690330099093088,time, 0,sa,0.02882886216639893,time, 116,ga,0.10465162262193323,time,783
120,rhc,0.031576747114628705,time, 1,sa,0.027510176054753532,time, 216,ga,0.08805263414527505,time,768
130,rhc,0.030914652219028355,time, 1,sa,0.02250505593176766,time, 216,ga,0.07746902024066386,time,926
140,rhc,0.026016329413919657,time, 1,sa,0.018848172188673764,time, 216,ga,0.07633478108621594,time,953
150,rhc,0.026570926197988478,time, 1,sa,0.01986681094462231,time, 216,ga,0.08171090475972402,time,1149
160,rhc,0.022258867046359453,time, 1,sa,0.017869137443463804,time, 216,ga,0.07601128889268165,time,1077
170,rhc,0.020720575426456604,time, 1,sa,0.017154770265106672,time, 216,ga,0.07597795796520107,time,1133
180,rhc,0.020025955504017517,time, 1,sa,0.014382808780998279,time, 216,ga,0.06770303779445148,time,1285
190,rhc,0.018074721035653475,time, 2,sa,0.014799643047762589,time, 316,ga,0.07164529617982877,time,1569
100,rhc,0.041720611193063084,time, 1,sa,0.0343702077710358,time, 216,ga,0.09444612716640884,time,730
110,rhc,0.038551718952933994,time, 1,sa,0.026819549037337777,time, 116,ga,0.09290273903199951,time,733
120,rhc,0.03543786523833444,time, 0,sa,0.02871769994296856,time, 116,ga,0.08741882226402088,time,846
130,rhc,0.030700879759480968,time, 1,sa,0.02174713768224132,time, 216,ga,0.08842787249798877,time,1029
140,rhc,0.02598737803308867,time, 1,sa,0.020019112149098094,time, 216,ga,0.07927768388141974,time,1007
150,rhc,0.024851547127406916,time, 1,sa,0.018526175254397186,time, 116,ga,0.08229134206726867,time,1001
160,rhc,0.02300616815420214,time, 1,sa,0.01725167693991624,time, 216,ga,0.07050276936522819,time,1157
170,rhc,0.021652283340278865,time, 1,sa,0.016562012821922028,time, 216,ga,0.071970866725992,time,1555
180,rhc,0.02097900588049352,time, 2,sa,0.015544047618560725,time, 416,ga,0.07282351885510438,time,1512
190,rhc,0.01895620322138929,time, 1,sa,0.014281725010380492,time, 216,ga,0.07780913784540984,time,1754
100,rhc,0.041585863509230346,time, 0,sa,0.029905262093481974,time, 116,ga,0.11089723036797085,time,678
110,rhc,0.03226320013932179,time, 1,sa,0.026596828289323606,time, 216,ga,0.09421179459864014,time,779
120,rhc,0.03307828925329536,time, 1,sa,0.024476040648487473,time, 216,ga,0.1036381238474156,time,844
130,rhc,0.028703442845692113,time, 1,sa,0.023883995517735745,time, 216,ga,0.08172382916277478,time,1034
140,rhc,0.026292727374779376,time, 1,sa,0.019362252706278525,time, 216,ga,0.0869914287181337,time,997
150,rhc,0.026314367635372548,time, 1,sa,0.01914884068781765,time, 216,ga,0.08653300354123848,time,1133
160,rhc,0.02428366784567767,time, 2,sa,0.01803297777345452,time, 316,ga,0.08688380905501286,time,1231
170,rhc,0.02074995348917111,time, 1,sa,0.015727630341295557,time, 216,ga,0.07801586697735452,time,1186
180,rhc,0.020091819132689905,time, 1,sa,0.01431931635555976,time, 216,ga,0.0792107800425516,time,1183
190,rhc,0.019221770182318583,time, 1,sa,0.01469451069635575,time, 216,ga,0.0705739478599743,time,1407
100,rhc,0.042732887442369694,time, 1,sa,0.03204900621756822,time, 116,ga,0.10534755166553084,time,600
110,rhc,0.035684492928681394,time, 0,sa,0.02705386315088017,time, 116,ga,0.10680768869114815,time,667
120,rhc,0.031483038978384816,time, 1,sa,0.02656827208300753,time, 216,ga,0.08180533914571543,time,786
130,rhc,0.032006960016399424,time, 1,sa,0.022486803924882875,time, 216,ga,0.09854485598068102,time,806
140,rhc,0.025713469792594,time, 1,sa,0.020373710451143633,time, 216,ga,0.09607822276655319,time,808
150,rhc,0.023270945260097917,time, 0,sa,0.01739151535897118,time, 116,ga,0.08096753800163992,time,1051
160,rhc,0.023572118563717284,time, 1,sa,0.018598179125093605,time, 216,ga,0.06856409304686081,time,1187
170,rhc,0.021304307852633646,time, 1,sa,0.015778015852078303,time, 216,ga,0.07612763419258584,time,1218
180,rhc,0.01955892765616229,time, 2,sa,0.014613906838472818,time, 316,ga,0.07048586667864158,time,1335
190,rhc,0.018102379211471453,time, 1,sa,0.013989669688782652,time, 216,ga,0.06874300661947923,time,1468
